Location ,Time of Day,Day ,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day ,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day ,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level
A,Morn,1,66.24,,A,Noon,1,76.76,,A,Afternoon,1,68.3,,A,Morn,2,53.6,,A,Noon,2,60.478,,A,Afternoon,2,76.9607843,,A,Morn,3,62.045098,,A,Noon,3,72.0538462,,A,Afternoon,3,70.2833333,,A,Morn,4,48.7666667,,A,Noon,4,80.4576923,,A,Afternoon,4,61.2589286,,B,Morn,1,77.4303571,,B,Noon,1,72.1867925,,B,Afternoon,1,64.6851852,,B,Morn,2,57.4803922,,B,Noon,2,68.86,,B,Afternoon,2,69.4679245,,B,Morn,3,65.9444444,,B,Noon,3,63.1339623,,B,Afternoon,3,66.4615385,,B,Morn,4,73.1,,B,Noon,4,76.9327273,,B,Afternoon,4,66.5943396,,C,Morn,1,48.2423077,,C,Noon,1,67.9568628,,C,Afternoon,1,56.7673077,,C,Morn,2,40.777551,,C,Noon,2,54.5111111,,C,Afternoon,2,55.4823529,,C,Morn,3,35.0163636,,C,Noon,3,55.825,,C,Afternoon,3,46.4903846,,C,Morn,4,38.5692308,,C,Noon,4,44.4923077,,C,Afternoon,4,34.5134615
A,Morn,1,70.02,,A,Noon,1,76.76,,A,Afternoon,1,68.65,,A,Morn,2,59.5,,A,Noon,2,58.076,,A,Afternoon,2,80.4784314,,A,Morn,3,62.2392157,,A,Noon,3,72.3461539,,A,Afternoon,3,68.9018519,,A,Morn,4,50.9823529,,A,Noon,4,77.6980769,,A,Afternoon,4,60.9017857,,B,Morn,1,77.4732143,,B,Noon,1,74.2169811,,B,Afternoon,1,68.9759259,,B,Morn,2,58.4509804,,B,Noon,2,66.4763636,,B,Afternoon,2,65.1660377,,B,Morn,3,69.2648148,,B,Noon,3,63.545283,,B,Afternoon,3,64.0826923,,B,Morn,4,74.4163636,,B,Noon,4,61.2127273,,B,Afternoon,4,67.6943396,,C,Morn,1,45.8923077,,C,Noon,1,67.9039216,,C,Afternoon,1,58.4230769,,C,Morn,2,37.4346939,,C,Noon,2,54.5944444,,C,Afternoon,2,54.6039216,,C,Morn,3,36.9854546,,C,Noon,3,53.7365385,,C,Afternoon,3,48.825,,C,Morn,4,39.4403846,,C,Noon,4,39.1903846,,C,Afternoon,4,29.0057692
A,Morn,1,74.6,,A,Noon,1,76.76,,A,Afternoon,1,72.05,,A,Morn,2,58.3,,A,Noon,2,58.11,,A,Afternoon,2,75.9215686,,A,Morn,3,59.8333333,,A,Noon,3,70.2961539,,A,Afternoon,3,69.8592593,,A,Morn,4,49.6607843,,A,Noon,4,78.5711539,,A,Afternoon,4,64.7785714,,B,Morn,1,73.7714286,,B,Noon,1,72.3396226,,B,Afternoon,1,70.1888889,,B,Morn,2,58.7470588,,B,Noon,2,64.5909091,,B,Afternoon,2,63.8754717,,B,Morn,3,63.7592593,,B,Noon,3,63.6415094,,B,Afternoon,3,59.6,,B,Morn,4,74.5618182,,B,Noon,4,63.9363636,,B,Afternoon,4,66.3490566,,C,Morn,1,44.5096154,,C,Noon,1,68.2137255,,C,Afternoon,1,53.6884615,,C,Morn,2,37.4653061,,C,Noon,2,54.6685185,,C,Afternoon,2,54.3803922,,C,Morn,3,35.08,,C,Noon,3,55.2788462,,C,Afternoon,3,52.6269231,,C,Morn,4,37.6884615,,C,Noon,4,40.5846154,,C,Afternoon,4,37.6096154
A,Morn,1,77.88,,A,Noon,1,76.76,,A,Afternoon,1,71.95,,A,Morn,2,57.4,,A,Noon,2,61.234,,A,Afternoon,2,77.5843137,,A,Morn,3,55.2627451,,A,Noon,3,72.7730769,,A,Afternoon,3,69.7,,A,Morn,4,54.9039216,,A,Noon,4,77.6711539,,A,Afternoon,4,61.9357143,,B,Morn,1,78.775,,B,Noon,1,72.6075472,,B,Afternoon,1,66.6814815,,B,Morn,2,59.2490196,,B,Noon,2,66.9545455,,B,Afternoon,2,68.290566,,B,Morn,3,65.9907407,,B,Noon,3,66.2924528,,B,Afternoon,3,57.6596154,,B,Morn,4,73.5890909,,B,Noon,4,77.4309091,,B,Afternoon,4,67.7679245,,C,Morn,1,45.1269231,,C,Noon,1,66.2411765,,C,Afternoon,1,54.2134615,,C,Morn,2,41.622449,,C,Noon,2,49.8240741,,C,Afternoon,2,56.5607843,,C,Morn,3,35.84,,C,Noon,3,55.2346154,,C,Afternoon,3,55.625,,C,Morn,4,40.4384615,,C,Noon,4,37.5384615,,C,Afternoon,4,38.3557692
A,Morn,1,78.28,,A,Noon,1,76.76,,A,Afternoon,1,71.6,,A,Morn,2,56,,A,Noon,2,57.082,,A,Afternoon,2,79.9490196,,A,Morn,3,56.5529412,,A,Noon,3,70.4288462,,A,Afternoon,3,71.3018519,,A,Morn,4,63.6039216,,A,Noon,4,80.2480769,,A,Afternoon,4,61.1607143,,B,Morn,1,76.0160714,,B,Noon,1,71.2811321,,B,Afternoon,1,65.9111111,,B,Morn,2,62.1509804,,B,Noon,2,65.4109091,,B,Afternoon,2,67.5188679,,B,Morn,3,66.2592593,,B,Noon,3,64.5867925,,B,Afternoon,3,57.5903846,,B,Morn,4,69.2945455,,B,Noon,4,67.7254546,,B,Afternoon,4,66.1773585,,C,Morn,1,44.6019231,,C,Noon,1,66.7392157,,C,Afternoon,1,57.8423077,,C,Morn,2,37.5428571,,C,Noon,2,54.0037037,,C,Afternoon,2,53.5372549,,C,Morn,3,34.9636364,,C,Noon,3,53.5153846,,C,Afternoon,3,57.2653846,,C,Morn,4,41.4826923,,C,Noon,4,41.3826923,,C,Afternoon,4,36.2884615
A,Morn,1,81.72,,A,Noon,1,76.76,,A,Afternoon,1,71.2,,A,Morn,2,59,,A,Noon,2,60.64,,A,Afternoon,2,79.5333333,,A,Morn,3,58.4843137,,A,Noon,3,71.4942308,,A,Afternoon,3,69.6037037,,A,Morn,4,63.0666667,,A,Noon,4,77.2826923,,A,Afternoon,4,60.9607143,,B,Morn,1,77.3035714,,B,Noon,1,71.5811321,,B,Afternoon,1,64.8592593,,B,Morn,2,62.7294118,,B,Noon,2,61.88,,B,Afternoon,2,68.0490566,,B,Morn,3,68.9888889,,B,Noon,3,64.8150943,,B,Afternoon,3,62.5596154,,B,Morn,4,69.1363636,,B,Noon,4,73.1690909,,B,Afternoon,4,66.2528302,,C,Morn,1,47.5307692,,C,Noon,1,66.6843137,,C,Afternoon,1,60.7192308,,C,Morn,2,40.3714286,,C,Noon,2,54.4296296,,C,Afternoon,2,54.6137255,,C,Morn,3,40.8545455,,C,Noon,3,52.6538462,,C,Afternoon,3,56.7461539,,C,Morn,4,47.8480769,,C,Noon,4,43.7288462,,C,Afternoon,4,38.4576923
A,Morn,1,72,,A,Noon,1,76.76,,A,Afternoon,1,70.35,,A,Morn,2,57.3,,A,Noon,2,59.776,,A,Afternoon,2,73.1294118,,A,Morn,3,63.9294118,,A,Noon,3,71.6019231,,A,Afternoon,3,68.0351852,,A,Morn,4,64.627451,,A,Noon,4,74.0730769,,A,Afternoon,4,60.5232143,,B,Morn,1,77.025,,B,Noon,1,69.1773585,,B,Afternoon,1,65.0185185,,B,Morn,2,59.6078431,,B,Noon,2,66.0818182,,B,Afternoon,2,69.4056604,,B,Morn,3,67.012963,,B,Noon,3,68.9641509,,B,Afternoon,3,67.0365385,,B,Morn,4,69.3072727,,B,Noon,4,68.4454546,,B,Afternoon,4,68.0981132,,C,Morn,1,45.9,,C,Noon,1,67.5431373,,C,Afternoon,1,58.6269231,,C,Morn,2,39.944898,,C,Noon,2,52.8055556,,C,Afternoon,2,55.4039216,,C,Morn,3,37.0945455,,C,Noon,3,54.6326923,,C,Afternoon,3,52.325,,C,Morn,4,44.9423077,,C,Noon,4,45.35,,C,Afternoon,4,38.6211539
A,Morn,1,67.86,,A,Noon,1,76.76,,A,Afternoon,1,71.95,,A,Morn,2,57.8,,A,Noon,2,60.236,,A,Afternoon,2,73.7921569,,A,Morn,3,64.4254902,,A,Noon,3,69.4346154,,A,Afternoon,3,66.2777778,,A,Morn,4,59.2,,A,Noon,4,72.7807692,,A,Afternoon,4,60.6,,B,Morn,1,78.7589286,,B,Noon,1,72.1943396,,B,Afternoon,1,65.4833333,,B,Morn,2,59.4333333,,B,Noon,2,62.9381818,,B,Afternoon,2,66.0886793,,B,Morn,3,63.4722222,,B,Noon,3,68.5283019,,B,Afternoon,3,69.3057692,,B,Morn,4,72.0509091,,B,Noon,4,79.1727273,,B,Afternoon,4,68.309434,,C,Morn,1,43.9615385,,C,Noon,1,66.6803922,,C,Afternoon,1,54.1384615,,C,Morn,2,37.9489796,,C,Noon,2,54.9018519,,C,Afternoon,2,57.1901961,,C,Morn,3,35.4436364,,C,Noon,3,54.0442308,,C,Afternoon,3,51.85,,C,Morn,4,44.3615385,,C,Noon,4,49.5730769,,C,Afternoon,4,35.725
A,Morn,1,65.34,,A,Noon,1,76.76,,A,Afternoon,1,70.8,,A,Morn,2,62.6,,A,Noon,2,58.03,,A,Afternoon,2,75.445098,,A,Morn,3,55.0411765,,A,Noon,3,68.0461539,,A,Afternoon,3,68.1203704,,A,Morn,4,63.3294118,,A,Noon,4,70.5980769,,A,Afternoon,4,61.0964286,,B,Morn,1,82.4267857,,B,Noon,1,72.0339623,,B,Afternoon,1,65.8740741,,B,Morn,2,62.654902,,B,Noon,2,64.3672727,,B,Afternoon,2,66.1245283,,B,Morn,3,61.4833333,,B,Noon,3,64.8283019,,B,Afternoon,3,65.3346154,,B,Morn,4,71.9963636,,B,Noon,4,72.0145455,,B,Afternoon,4,69.0660377,,C,Morn,1,45.1173077,,C,Noon,1,67.754902,,C,Afternoon,1,54.9461539,,C,Morn,2,41.1816327,,C,Noon,2,53.1981482,,C,Afternoon,2,57.5313726,,C,Morn,3,35.9418182,,C,Noon,3,55.7826923,,C,Afternoon,3,47.6230769,,C,Morn,4,43.6076923,,C,Noon,4,50.4961539,,C,Afternoon,4,36.6576923
A,Morn,1,62.34,,A,Noon,1,76.76,,A,Afternoon,1,70.8,,A,Morn,2,63.4,,A,Noon,2,60.786,,A,Afternoon,2,75.3196078,,A,Morn,3,55.1568628,,A,Noon,3,71.7596154,,A,Afternoon,3,69.7055556,,A,Morn,4,52.4980392,,A,Noon,4,67.0961539,,A,Afternoon,4,60.5392857,,B,Morn,1,78.6875,,B,Noon,1,69.709434,,B,Afternoon,1,65.1833333,,B,Morn,2,60.472549,,B,Noon,2,66.3181818,,B,Afternoon,2,65.9283019,,B,Morn,3,62.4907407,,B,Noon,3,69.5226415,,B,Afternoon,3,63.9865385,,B,Morn,4,74.3836364,,B,Noon,4,64.9545455,,B,Afternoon,4,67.4735849,,C,Morn,1,43.6923077,,C,Noon,1,67.5588235,,C,Afternoon,1,62.5307692,,C,Morn,2,39.022449,,C,Noon,2,51.9240741,,C,Afternoon,2,55.4568628,,C,Morn,3,37.0418182,,C,Noon,3,56.2846154,,C,Afternoon,3,46.4461539,,C,Morn,4,43.4903846,,C,Noon,4,49.9634615,,C,Afternoon,4,38.6826923
A,Morn,1,61.74,,A,Noon,1,76.76,,A,Afternoon,1,71.3,,A,Morn,2,57,,A,Noon,2,62.554,,A,Afternoon,2,76.1862745,,A,Morn,3,54.4960784,,A,Noon,3,67.6173077,,A,Afternoon,3,69.3777778,,A,Morn,4,44.9745098,,A,Noon,4,70.0538462,,A,Afternoon,4,61.5946429,,B,Morn,1,76.5839286,,B,Noon,1,69.1,,B,Afternoon,1,66.3074074,,B,Morn,2,59.7843137,,B,Noon,2,62.7981818,,B,Afternoon,2,69.4113208,,B,Morn,3,61.5592593,,B,Noon,3,70.0207547,,B,Afternoon,3,59.7961539,,B,Morn,4,73.0909091,,B,Noon,4,70.8109091,,B,Afternoon,4,67.2433962,,C,Morn,1,44.95,,C,Noon,1,66.9411765,,C,Afternoon,1,54.7961539,,C,Morn,2,39.8183674,,C,Noon,2,51.7777778,,C,Afternoon,2,56.7764706,,C,Morn,3,39.2709091,,C,Noon,3,55.3615385,,C,Afternoon,3,42.7519231,,C,Morn,4,44.3846154,,C,Noon,4,41.9730769,,C,Afternoon,4,37.2096154
A,Morn,1,59.56,,A,Noon,1,76.76,,A,Afternoon,1,69.25,,A,Morn,2,60.1,,A,Noon,2,60.868,,A,Afternoon,2,75.0470588,,A,Morn,3,55.3058824,,A,Noon,3,71.2326923,,A,Afternoon,3,68.5092593,,A,Morn,4,47.5470588,,A,Noon,4,67.8480769,,A,Afternoon,4,60.7589286,,B,Morn,1,78.8678571,,B,Noon,1,72.3,,B,Afternoon,1,66.1166667,,B,Morn,2,63.1254902,,B,Noon,2,63.1927273,,B,Afternoon,2,66.8396226,,B,Morn,3,62.0388889,,B,Noon,3,67.5981132,,B,Afternoon,3,59.3134615,,B,Morn,4,70.2418182,,B,Noon,4,67.6472727,,B,Afternoon,4,66.6886793,,C,Morn,1,44.8192308,,C,Noon,1,68.9960784,,C,Afternoon,1,52.7384615,,C,Morn,2,42.4489796,,C,Noon,2,55.65,,C,Afternoon,2,55.5254902,,C,Morn,3,37.5054546,,C,Noon,3,59.4288462,,C,Afternoon,3,44.0326923,,C,Morn,4,46.4403846,,C,Noon,4,41.4192308,,C,Afternoon,4,28.5884615
A,Morn,1,60.06,,A,Noon,1,76.76,,A,Afternoon,1,67.95,,A,Morn,2,58.7,,A,Noon,2,59.646,,A,Afternoon,2,77.9705882,,A,Morn,3,54.554902,,A,Noon,3,74.5576923,,A,Afternoon,3,70.1351852,,A,Morn,4,45.2823529,,A,Noon,4,71.875,,A,Afternoon,4,60.2982143,,B,Morn,1,78.6232143,,B,Noon,1,70.4622642,,B,Afternoon,1,66.4777778,,B,Morn,2,60.4411765,,B,Noon,2,60.3,,B,Afternoon,2,61.6943396,,B,Morn,3,63.2777778,,B,Noon,3,64.4075472,,B,Afternoon,3,60.5923077,,B,Morn,4,72.5,,B,Noon,4,75.2054546,,B,Afternoon,4,67.2603774,,C,Morn,1,45.8826923,,C,Noon,1,67.3705882,,C,Afternoon,1,53.7942308,,C,Morn,2,43.7489796,,C,Noon,2,55.3037037,,C,Afternoon,2,56.7156863,,C,Morn,3,42.7236364,,C,Noon,3,54.4846154,,C,Afternoon,3,46.1326923,,C,Morn,4,44.4057692,,C,Noon,4,46.4346154,,C,Afternoon,4,28.5096154
A,Morn,1,59.04,,A,Noon,1,76.76,,A,Afternoon,1,68.95,,A,Morn,2,59.4,,A,Noon,2,60.02,,A,Afternoon,2,77.5470588,,A,Morn,3,52.8529412,,A,Noon,3,69.5788462,,A,Afternoon,3,69.3537037,,A,Morn,4,42.5784314,,A,Noon,4,73.4942308,,A,Afternoon,4,60.8892857,,B,Morn,1,77.925,,B,Noon,1,66.7943396,,B,Afternoon,1,65.7333333,,B,Morn,2,62.9509804,,B,Noon,2,60.3509091,,B,Afternoon,2,61.5075472,,B,Morn,3,66.2314815,,B,Noon,3,65.2207547,,B,Afternoon,3,65.6423077,,B,Morn,4,71.64,,B,Noon,4,82.3545455,,B,Afternoon,4,68.6150943,,C,Morn,1,43.6923077,,C,Noon,1,68.1529412,,C,Afternoon,1,52.8153846,,C,Morn,2,39.9163265,,C,Noon,2,55.5296296,,C,Afternoon,2,58.3980392,,C,Morn,3,45.2181818,,C,Noon,3,53.8596154,,C,Afternoon,3,45.4538462,,C,Morn,4,43.6,,C,Noon,4,45.9211539,,C,Afternoon,4,29.2288462
A,Morn,1,60.24,,A,Noon,1,76.76,,A,Afternoon,1,79.1,,A,Morn,2,57.6,,A,Noon,2,64.026,,A,Afternoon,2,78.4372549,,A,Morn,3,53.2960784,,A,Noon,3,66.8576923,,A,Afternoon,3,72.0462963,,A,Morn,4,42.9156863,,A,Noon,4,76.3307692,,A,Afternoon,4,60.65,,B,Morn,1,79.2142857,,B,Noon,1,70.2320755,,B,Afternoon,1,66.7814815,,B,Morn,2,64.4980392,,B,Noon,2,63.82,,B,Afternoon,2,62.3433962,,B,Morn,3,67.2388889,,B,Noon,3,64.0603774,,B,Afternoon,3,59.3134615,,B,Morn,4,75.3309091,,B,Noon,4,70.7418182,,B,Afternoon,4,68.0962264,,C,Morn,1,44.6269231,,C,Noon,1,68.927451,,C,Afternoon,1,53.3903846,,C,Morn,2,39.7571429,,C,Noon,2,53.9444444,,C,Afternoon,2,55.8470588,,C,Morn,3,45.1454546,,C,Noon,3,53.4634615,,C,Afternoon,3,52.3884615,,C,Morn,4,44.3942308,,C,Noon,4,46.8769231,,C,Afternoon,4,38.4711539
A,Morn,1,57.22,,A,Noon,1,76.76,,A,Afternoon,1,77.3,,A,Morn,2,55.2,,A,Noon,2,58.364,,A,Afternoon,2,78.3921569,,A,Morn,3,61.3882353,,A,Noon,3,68.6923077,,A,Afternoon,3,71.0462963,,A,Morn,4,40.7372549,,A,Noon,4,74.1557692,,A,Afternoon,4,60.5303571,,B,Morn,1,76.5803571,,B,Noon,1,71.045283,,B,Afternoon,1,68.8037037,,B,Morn,2,64.1372549,,B,Noon,2,58.9381818,,B,Afternoon,2,60.4113208,,B,Morn,3,60.8055556,,B,Noon,3,64.3415094,,B,Afternoon,3,56.9634615,,B,Morn,4,83.2872727,,B,Noon,4,80.7527273,,B,Afternoon,4,66.9207547,,C,Morn,1,43.9365385,,C,Noon,1,69.5647059,,C,Afternoon,1,54.1788462,,C,Morn,2,45.677551,,C,Noon,2,53.3611111,,C,Afternoon,2,56.7803922,,C,Morn,3,45.24,,C,Noon,3,53.1211539,,C,Afternoon,3,54.075,,C,Morn,4,43.8288462,,C,Noon,4,47.4403846,,C,Afternoon,4,39.3038462
A,Morn,1,59.64,,A,Noon,1,76.76,,A,Afternoon,1,69.4,,A,Morn,2,55,,A,Noon,2,61.362,,A,Afternoon,2,75.2254902,,A,Morn,3,60.7568628,,A,Noon,3,74.6115385,,A,Afternoon,3,69.9351852,,A,Morn,4,40.5137255,,A,Noon,4,73.4384615,,A,Afternoon,4,61.2071429,,B,Morn,1,79.8625,,B,Noon,1,74.854717,,B,Afternoon,1,66.6092593,,B,Morn,2,67.5431373,,B,Noon,2,68.0727273,,B,Afternoon,2,64.4056604,,B,Morn,3,57.9388889,,B,Noon,3,61.4471698,,B,Afternoon,3,59.1942308,,B,Morn,4,75.8418182,,B,Noon,4,80.6381818,,B,Afternoon,4,68.2962264,,C,Morn,1,45.3769231,,C,Noon,1,68.6764706,,C,Afternoon,1,59.0923077,,C,Morn,2,37.9367347,,C,Noon,2,55.8333333,,C,Afternoon,2,54.6803922,,C,Morn,3,44.5509091,,C,Noon,3,53.1038462,,C,Afternoon,3,48.7442308,,C,Morn,4,44.2480769,,C,Noon,4,45.6903846,,C,Afternoon,4,38.4980769
A,Morn,1,59,,A,Noon,1,76.76,,A,Afternoon,1,74.75,,A,Morn,2,58.7,,A,Noon,2,64.07,,A,Afternoon,2,75.127451,,A,Morn,3,56.0686275,,A,Noon,3,76.0230769,,A,Afternoon,3,70.9222222,,A,Morn,4,42.4686275,,A,Noon,4,73.0846154,,A,Afternoon,4,60.4875,,B,Morn,1,77.4035714,,B,Noon,1,75.2283019,,B,Afternoon,1,69.9574074,,B,Morn,2,63.354902,,B,Noon,2,70.5545455,,B,Afternoon,2,63.6056604,,B,Morn,3,65.3777778,,B,Noon,3,62.590566,,B,Afternoon,3,57.2153846,,B,Morn,4,71.6709091,,B,Noon,4,71.4909091,,B,Afternoon,4,67.1377359,,C,Morn,1,46.0826923,,C,Noon,1,67.1823529,,C,Afternoon,1,53.9903846,,C,Morn,2,37.1183674,,C,Noon,2,58.7592593,,C,Afternoon,2,56.054902,,C,Morn,3,45.4909091,,C,Noon,3,53.5211539,,C,Afternoon,3,48.5076923,,C,Morn,4,45.5576923,,C,Noon,4,42.2788462,,C,Afternoon,4,37.7519231
A,Morn,1,58.9,,A,Noon,1,76.76,,A,Afternoon,1,76.5,,A,Morn,2,54.4,,A,Noon,2,64.224,,A,Afternoon,2,72.3509804,,A,Morn,3,55.7941177,,A,Noon,3,72.8480769,,A,Afternoon,3,70.7407407,,A,Morn,4,44.1843137,,A,Noon,4,70.3730769,,A,Afternoon,4,62.0107143,,B,Morn,1,76.5017857,,B,Noon,1,72.4943396,,B,Afternoon,1,68.4462963,,B,Morn,2,62.7509804,,B,Noon,2,67.1618182,,B,Afternoon,2,61.5660377,,B,Morn,3,67.7166667,,B,Noon,3,62.6773585,,B,Afternoon,3,59,,B,Morn,4,72.7018182,,B,Noon,4,76.2036364,,B,Afternoon,4,68.5509434,,C,Morn,1,44.4557692,,C,Noon,1,69.6803922,,C,Afternoon,1,59.3634615,,C,Morn,2,35.0489796,,C,Noon,2,57.762963,,C,Afternoon,2,54.7431373,,C,Morn,3,44.6981818,,C,Noon,3,52.9,,C,Afternoon,3,53.2096154,,C,Morn,4,46.4826923,,C,Noon,4,43.4942308,,C,Afternoon,4,38.8980769
A,Morn,1,58.78,,A,Noon,1,76.76,,A,Afternoon,1,86.75,,A,Morn,2,55.2,,A,Noon,2,64.02,,A,Afternoon,2,71.8254902,,A,Morn,3,52.9352941,,A,Noon,3,73.8461539,,A,Afternoon,3,70.2796296,,A,Morn,4,46.154902,,A,Noon,4,71.1288462,,A,Afternoon,4,62.0428571,,B,Morn,1,78.6053571,,B,Noon,1,69.5773585,,B,Afternoon,1,66.4092593,,B,Morn,2,66.6862745,,B,Noon,2,63.6072727,,B,Afternoon,2,63.0075472,,B,Morn,3,66.612963,,B,Noon,3,63.5056604,,B,Afternoon,3,67.7653846,,B,Morn,4,74.2945455,,B,Noon,4,79.7854546,,B,Afternoon,4,68.5716981,,C,Morn,1,44.2384615,,C,Noon,1,70.5254902,,C,Afternoon,1,57.2846154,,C,Morn,2,42.6346939,,C,Noon,2,61.0425926,,C,Afternoon,2,54.5509804,,C,Morn,3,44.7,,C,Noon,3,53.2807692,,C,Afternoon,3,50.8807692,,C,Morn,4,46.9692308,,C,Noon,4,42.5038462,,C,Afternoon,4,35.6288462
A,Morn,1,58.28,,A,Noon,1,76.76,,A,Afternoon,1,84.4,,A,Morn,2,57.9,,A,Noon,2,63.278,,A,Afternoon,2,78.9215686,,A,Morn,3,55.5392157,,A,Noon,3,65.7576923,,A,Afternoon,3,71.6092593,,A,Morn,4,46.0117647,,A,Noon,4,65.7288462,,A,Afternoon,4,62.7357143,,B,Morn,1,81.1303571,,B,Noon,1,72.5056604,,B,Afternoon,1,65.4722222,,B,Morn,2,64.345098,,B,Noon,2,65.1781818,,B,Afternoon,2,61.7566038,,B,Morn,3,64.1018519,,B,Noon,3,64.0735849,,B,Afternoon,3,62.2576923,,B,Morn,4,76.5527273,,B,Noon,4,84.0745455,,B,Afternoon,4,68.6150943,,C,Morn,1,42.9211539,,C,Noon,1,69.8647059,,C,Afternoon,1,58.0326923,,C,Morn,2,39.1632653,,C,Noon,2,57.5074074,,C,Afternoon,2,55.1627451,,C,Morn,3,47.8654546,,C,Noon,3,52.8057692,,C,Afternoon,3,45.7173077,,C,Morn,4,47.7423077,,C,Noon,4,41.1115385,,C,Afternoon,4,29.3769231
A,Morn,1,60.78,,A,Noon,1,76.76,,A,Afternoon,1,71.85,,A,Morn,2,60.8743363,,A,Noon,2,65.638,,A,Afternoon,2,78.8745098,,A,Morn,3,55.0823529,,A,Noon,3,68.8192308,,A,Afternoon,3,69.8222222,,A,Morn,4,49.9294118,,A,Noon,4,66.6403846,,A,Afternoon,4,62.2910714,,B,Morn,1,77.2303571,,B,Noon,1,70.9471698,,B,Afternoon,1,66.9166667,,B,Morn,2,65.3764706,,B,Noon,2,65.4872727,,B,Afternoon,2,68.045283,,B,Morn,3,61.5314815,,B,Noon,3,65.154717,,B,Afternoon,3,60.9923077,,B,Morn,4,75.4072727,,B,Noon,4,79.9018182,,B,Afternoon,4,68.2962264,,C,Morn,1,43.0826923,,C,Noon,1,68.1039216,,C,Afternoon,1,58.8365385,,C,Morn,2,38.4265306,,C,Noon,2,59.3648148,,C,Afternoon,2,55.1921569,,C,Morn,3,51.4727273,,C,Noon,3,53.8557692,,C,Afternoon,3,48.9865385,,C,Morn,4,49.2769231,,C,Noon,4,37.9384615,,C,Afternoon,4,31.9480769
A,Morn,1,55.9,,A,Noon,1,76.76,,A,Afternoon,1,73.15,,A,Morn,2,64.9725664,,A,Noon,2,62.898,,A,Afternoon,2,77.9843137,,A,Morn,3,55.2254902,,A,Noon,3,72.3865385,,A,Afternoon,3,69.3759259,,A,Morn,4,48.4705882,,A,Noon,4,68.0403846,,A,Afternoon,4,61.5285714,,B,Morn,1,78.4446429,,B,Noon,1,74.1660377,,B,Afternoon,1,66.0240741,,B,Morn,2,59.1098039,,B,Noon,2,65.1709091,,B,Afternoon,2,68.1226415,,B,Morn,3,63.8703704,,B,Noon,3,65.6641509,,B,Afternoon,3,59.3480769,,B,Morn,4,73.0945455,,B,Noon,4,67.2054546,,B,Afternoon,4,66.6490566,,C,Morn,1,46.6980769,,C,Noon,1,69.1666667,,C,Afternoon,1,59.8269231,,C,Morn,2,40,,C,Noon,2,59.7240741,,C,Afternoon,2,55.4137255,,C,Morn,3,50.2036364,,C,Noon,3,55.3653846,,C,Afternoon,3,51.2615385,,C,Morn,4,50.5653846,,C,Noon,4,42.7480769,,C,Afternoon,4,28.4769231
A,Morn,1,57.18,,A,Noon,1,76.76,,A,Afternoon,1,69.75,,A,Morn,2,60.8743363,,A,Noon,2,64.974,,A,Afternoon,2,76.2392157,,A,Morn,3,54.8607843,,A,Noon,3,70.0192308,,A,Afternoon,3,71.1981482,,A,Morn,4,44.0607843,,A,Noon,4,68.8884615,,A,Afternoon,4,62.6875,,B,Morn,1,75.9696429,,B,Noon,1,74.2207547,,B,Afternoon,1,65.9407407,,B,Morn,2,58.4666667,,B,Noon,2,68.0963636,,B,Afternoon,2,71.9886793,,B,Morn,3,62.8685185,,B,Noon,3,64.7207547,,B,Afternoon,3,63.4288462,,B,Morn,4,74.0890909,,B,Noon,4,68.4418182,,B,Afternoon,4,65.5,,C,Morn,1,43.9384615,,C,Noon,1,66.4745098,,C,Afternoon,1,64.6365385,,C,Morn,2,39,,C,Noon,2,57.6203704,,C,Afternoon,2,55.6313726,,C,Morn,3,48.46,,C,Noon,3,54.5865385,,C,Afternoon,3,48.8384615,,C,Morn,4,48.3788462,,C,Noon,4,43.5038462,,C,Afternoon,4,27.4
