Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Gain Bin Mean,,Location,Time of Day,Day,Gain Bin Mean,,Location,Time of Day,Day,Gain Bin Mean,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level
Art,Morning,Tue,58.1288,,Art,Afternoon,1,77.1358,,Art,Evening,1,63.622,,Art,Morning,2,64.2918,,Art,Afternoon,2,61.4398,,Art,Evening,2,71.34,,Art,Morning,3,56.98,,Art,Afternoon,3,59.4304,,Art,Evening,3,67.6388,,Art,Morning,4,69,,Art,Afternoon,4,75.91648,,Art,Evening,4,48.94444,,Front,Morning,1,83.272,,Front,Afternoon,1,69.7698,,Front,Evening,1,61.3814,,Front,Morning,2,68.7794,,Front,Afternoon,2,66.834,,Front,Evening,2,79.4718,,Front,Morning,3,61.6226,,Front,Afternoon,3,73.8482,,Front,Evening,3,66.42453,,Front,Morning,4,69.5113,,Front,Afternoon,4,62.92679,,Front,Evening,4,69.0217,,Sports,Morning,1,60.8034,,Sports,Afternoon,1,66.616,,Sports,Evening,1,75.5258,,Sports,Morning,2,61.6226,,Sports,Afternoon,2,73.8482,,Sports,Evening,2,70.788,,Sports,Morning,3,75.72727,,Sports,Afternoon,3,60.616,,Sports,Evening,3,76.31586,,Sports,Morning,4,55.66,,Sports,Afternoon,4,58.172,,Sports,Evening,4,73.64745
Art,Morning,Tue,59.568,,Art,Afternoon,1,76.8084,,Art,Evening,1,63.978,,Art,Morning,2,64.7288,,Art,Afternoon,2,61.116,,Art,Evening,2,68.9194,,Art,Morning,3,56.704,,Art,Afternoon,3,59.728,,Art,Evening,3,71.1412,,Art,Morning,4,70.85236,,Art,Afternoon,4,73.15309,,Art,Evening,4,48.37782,,Front,Morning,1,84.652,,Front,Afternoon,1,57.8188,,Front,Evening,1,63.6102,,Front,Morning,2,67.8762,,Front,Afternoon,2,69.224,,Front,Evening,2,78.4952,,Front,Morning,3,63.606,,Front,Afternoon,3,68.8224,,Front,Evening,3,64.23792,,Front,Morning,4,70.36296,,Front,Afternoon,4,62.14415,,Front,Evening,4,68.74519,,Sports,Morning,1,64.798,,Sports,Afternoon,1,67.172,,Sports,Evening,1,74.3348,,Sports,Morning,2,63.606,,Sports,Afternoon,2,68.8224,,Sports,Evening,2,69.48,,Sports,Morning,3,77.86945,,Sports,Afternoon,3,61.892,,Sports,Evening,3,79.28517,,Sports,Morning,4,55.422,,Sports,Afternoon,4,57.382,,Sports,Evening,4,67.14364
Art,Morning,Tue,62.9486,,Art,Afternoon,1,76.8542,,Art,Evening,1,60.206,,Art,Morning,2,65.2422,,Art,Afternoon,2,65.8046,,Art,Evening,2,70.3054,,Art,Morning,3,56.352,,Art,Afternoon,3,63.3224,,Art,Evening,3,60.5606,,Art,Morning,4,69.94964,,Art,Afternoon,4,73.89745,,Art,Evening,4,48.16745,,Front,Morning,1,83.594,,Front,Afternoon,1,66.7016,,Front,Evening,1,65.9744,,Front,Morning,2,69.6182,,Front,Afternoon,2,68.646,,Front,Evening,2,77.1814,,Front,Morning,3,66.6432,,Front,Afternoon,3,74.8312,,Front,Evening,3,60.75722,,Front,Morning,4,72.57868,,Front,Afternoon,4,61.10852,,Front,Evening,4,68.09962,,Sports,Morning,1,66.6638,,Sports,Afternoon,1,67.212,,Sports,Evening,1,71.9728,,Sports,Morning,2,66.6432,,Sports,Afternoon,2,74.8312,,Sports,Evening,2,69.694,,Sports,Morning,3,76.66164,,Sports,Afternoon,3,61.25,,Sports,Evening,3,76.70155,,Sports,Morning,4,57.074,,Sports,Afternoon,4,65.212,,Sports,Evening,4,70.51291
Art,Morning,Tue,61.2696,,Art,Afternoon,1,77.2086,,Art,Evening,1,60.638,,Art,Morning,2,67.1022,,Art,Afternoon,2,63.8328,,Art,Evening,2,73.8366,,Art,Morning,3,61.134,,Art,Afternoon,3,62.7516,,Art,Evening,3,55.2222,,Art,Morning,4,73.02836,,Art,Afternoon,4,73.67164,,Art,Evening,4,45.72873,,Front,Morning,1,83.386,,Front,Afternoon,1,68.3032,,Front,Evening,1,58.1896,,Front,Morning,2,72.2076,,Front,Afternoon,2,67.028,,Front,Evening,2,80.678,,Front,Morning,3,68.7824,,Front,Afternoon,3,72.4192,,Front,Evening,3,58.7717,,Front,Morning,4,71.22963,,Front,Afternoon,4,60.6717,,Front,Evening,4,67.13722,,Sports,Morning,1,68.2202,,Sports,Afternoon,1,68.308,,Sports,Evening,1,76.1886,,Sports,Morning,2,68.7824,,Sports,Afternoon,2,72.4192,,Sports,Evening,2,71.272,,Sports,Morning,3,73.384,,Sports,Afternoon,3,62.278,,Sports,Evening,3,80.37155,,Sports,Morning,4,61.036,,Sports,Afternoon,4,67.834,,Sports,Evening,4,69.09109
Art,Morning,Tue,58.2518,,Art,Afternoon,1,76.8252,,Art,Evening,1,57.69,,Art,Morning,2,64.608,,Art,Afternoon,2,58.7798,,Art,Evening,2,75.1128,,Art,Morning,3,58.334,,Art,Afternoon,3,60.813,,Art,Evening,3,59.0308,,Art,Morning,4,70.36818,,Art,Afternoon,4,73.59182,,Art,Evening,4,44.70673,,Front,Morning,1,83.876,,Front,Afternoon,1,67.5114,,Front,Evening,1,57.856,,Front,Morning,2,66.0294,,Front,Afternoon,2,68.822,,Front,Evening,2,79.7884,,Front,Morning,3,64.5596,,Front,Afternoon,3,72.5424,,Front,Evening,3,61.23547,,Front,Morning,4,69.2813,,Front,Afternoon,4,60.83537,,Front,Evening,4,65.71132,,Sports,Morning,1,66.9066,,Sports,Afternoon,1,67.336,,Sports,Evening,1,75.6664,,Sports,Morning,2,64.5596,,Sports,Afternoon,2,72.5424,,Sports,Evening,2,74.322,,Sports,Morning,3,70.476,,Sports,Afternoon,3,64.654,,Sports,Evening,3,75.42621,,Sports,Morning,4,58.498,,Sports,Afternoon,4,69.586,,Sports,Evening,4,70.81436
Art,Morning,Tue,64.8542,,Art,Afternoon,1,76.0632,,Art,Evening,1,59.924,,Art,Morning,2,63.5528,,Art,Afternoon,2,60.6364,,Art,Evening,2,76.8116,,Art,Morning,3,59.918,,Art,Afternoon,3,63.5176,,Art,Evening,3,66.2256,,Art,Morning,4,71.67309,,Art,Afternoon,4,74.31982,,Art,Evening,4,48.92127,,Front,Morning,1,84.722,,Front,Afternoon,1,65.5656,,Front,Evening,1,58.793,,Front,Morning,2,68.9736,,Front,Afternoon,2,69.608,,Front,Evening,2,77.0396,,Front,Morning,3,67.452,,Front,Afternoon,3,67.9974,,Front,Evening,3,61.8634,,Front,Morning,4,65.31736,,Front,Afternoon,4,61.29113,,Front,Evening,4,65.99167,,Sports,Morning,1,68.165,,Sports,Afternoon,1,67.208,,Sports,Evening,1,75.8232,,Sports,Morning,2,67.452,,Sports,Afternoon,2,67.9974,,Sports,Evening,2,69.976,,Sports,Morning,3,72.14148,,Sports,Afternoon,3,61.334,,Sports,Evening,3,78.28845,,Sports,Morning,4,57.22040816,,Sports,Afternoon,4,69.474,,Sports,Evening,4,68.11636
Art,Morning,Tue,58.3186,,Art,Afternoon,1,74.8768,,Art,Evening,1,59.752,,Art,Morning,2,68.6394,,Art,Afternoon,2,57.582,,Art,Evening,2,76.0316,,Art,Morning,3,57.552,,Art,Afternoon,3,60.2672,,Art,Evening,3,65.1694,,Art,Morning,4,70.40564,,Art,Afternoon,4,72.21945,,Art,Evening,4,50.91618,,Front,Morning,1,83.682,,Front,Afternoon,1,75.3638,,Front,Evening,1,55.969,,Front,Morning,2,66.3246,,Front,Afternoon,2,68.07,,Front,Evening,2,78.3162,,Front,Morning,3,66.6782,,Front,Afternoon,3,72.372,,Front,Evening,3,61.06245,,Front,Morning,4,67.41778,,Front,Afternoon,4,64.47264,,Front,Evening,4,68.4666,,Sports,Morning,1,68.4526,,Sports,Afternoon,1,67.28,,Sports,Evening,1,63.8892,,Sports,Morning,2,66.6782,,Sports,Afternoon,2,72.372,,Sports,Evening,2,70.628,,Sports,Morning,3,73.26873,,Sports,Afternoon,3,62.858,,Sports,Evening,3,79.34241,,Sports,Morning,4,59.63921569,,Sports,Afternoon,4,69.794,,Sports,Evening,4,72.74618
Art,Morning,Tue,63.295,,Art,Afternoon,1,76.6496,,Art,Evening,1,59.382,,Art,Morning,2,68.588,,Art,Afternoon,2,63.6452,,Art,Evening,2,75.3848,,Art,Morning,3,54.914,,Art,Afternoon,3,57.3584,,Art,Evening,3,62.876,,Art,Morning,4,72.52741,,Art,Afternoon,4,72.68148,,Art,Evening,4,48.42889,,Front,Morning,1,84.336,,Front,Afternoon,1,71.1962,,Front,Evening,1,57.661,,Front,Morning,2,70.9446,,Front,Afternoon,2,68.042,,Front,Evening,2,80.6228,,Front,Morning,3,68.6184,,Front,Afternoon,3,74.5174,,Front,Evening,3,63.86113,,Front,Morning,4,68.9763,,Front,Afternoon,4,67.20574,,Front,Evening,4,68.68204,,Sports,Morning,1,67.1266,,Sports,Afternoon,1,67.522,,Sports,Evening,1,66.213,,Sports,Morning,2,68.6184,,Sports,Afternoon,2,74.5174,,Sports,Evening,2,70.584,,Sports,Morning,3,73.83964,,Sports,Afternoon,3,62.422,,Sports,Evening,3,80.30776,,Sports,Morning,4,61.714,,Sports,Afternoon,4,70.396,,Sports,Evening,4,75.83836
Art,Morning,Tue,62.2858,,Art,Afternoon,1,76.8178,,Art,Evening,1,60.798,,Art,Morning,2,67.0192,,Art,Afternoon,2,61.8338,,Art,Evening,2,71.5188,,Art,Morning,3,60.392,,Art,Afternoon,3,62.4816,,Art,Evening,3,59.2852,,Art,Morning,4,72.462,,Art,Afternoon,4,71.222,,Art,Evening,4,49.076,,Front,Morning,1,83.938,,Front,Afternoon,1,70.0724,,Front,Evening,1,57.8544,,Front,Morning,2,69.7348,,Front,Afternoon,2,70.862,,Front,Evening,2,80.1116,,Front,Morning,3,69.5316,,Front,Afternoon,3,66.8964,,Front,Evening,3,65.18792,,Front,Morning,4,70.80321,,Front,Afternoon,4,60.13623,,Front,Evening,4,68.57849,,Sports,Morning,1,61.4726,,Sports,Afternoon,1,67.092,,Sports,Evening,1,64.2544,,Sports,Morning,2,69.5316,,Sports,Afternoon,2,66.8964,,Sports,Evening,2,69.21,,Sports,Morning,3,77.04182,,Sports,Afternoon,3,66.866,,Sports,Evening,3,79.43983,,Sports,Morning,4,56.726,,Sports,Afternoon,4,70.916,,Sports,Evening,4,76.41964
Art,Morning,Tue,60.299,,Art,Afternoon,1,76.7174,,Art,Evening,1,56.346,,Art,Morning,2,67.3262,,Art,Afternoon,2,54.9432,,Art,Evening,2,75.5172,,Art,Morning,3,57.586,,Art,Afternoon,3,55.6638,,Art,Evening,3,59.3908,,Art,Morning,4,70.81145,,Art,Afternoon,4,69.17109,,Art,Evening,4,49.80073,,Front,Morning,1,84.202,,Front,Afternoon,1,76.41,,Front,Evening,1,63.2308,,Front,Morning,2,71.6932,,Front,Afternoon,2,67.488,,Front,Evening,2,76.186,,Front,Morning,3,71.094,,Front,Afternoon,3,74.1986,,Front,Evening,3,63.35774,,Front,Morning,4,69.53222,,Front,Afternoon,4,63.63352,,Front,Evening,4,69.7463,,Sports,Morning,1,56.6838,,Sports,Afternoon,1,67.768,,Sports,Evening,1,70.4464,,Sports,Morning,2,71.094,,Sports,Afternoon,2,74.1986,,Sports,Evening,2,69.096,,Sports,Morning,3,74.36673,,Sports,Afternoon,3,67.456,,Sports,Evening,3,78.54914,,Sports,Morning,4,56.61,,Sports,Afternoon,4,70.802,,Sports,Evening,4,68.75073
Art,Morning,Tue,60.7964,,Art,Afternoon,1,76.367,,Art,Evening,1,61.676,,Art,Morning,2,70.5806,,Art,Afternoon,2,61.635,,Art,Evening,2,77.2108,,Art,Morning,3,54.886,,Art,Afternoon,3,62.152,,Art,Evening,3,51.9582,,Art,Morning,4,71.94218,,Art,Afternoon,4,67.88291,,Art,Evening,4,47.96109,,Front,Morning,1,87.472,,Front,Afternoon,1,66.004,,Front,Evening,1,65.038,,Front,Morning,2,73.5174,,Front,Afternoon,2,66.426,,Front,Evening,2,79.2518,,Front,Morning,3,66.7044,,Front,Afternoon,3,65.9758,,Front,Evening,3,65.3783,,Front,Morning,4,69.04278,,Front,Afternoon,4,60.90717,,Front,Evening,4,70.08811,,Sports,Morning,1,65.4314,,Sports,Afternoon,1,66.762,,Sports,Evening,1,66.5506,,Sports,Morning,2,66.7044,,Sports,Afternoon,2,65.9758,,Sports,Evening,2,69.418,,Sports,Morning,3,73.52055,,Sports,Afternoon,3,68.01,,Sports,Evening,3,74.11293,,Sports,Morning,4,59.706,,Sports,Afternoon,4,71.32,,Sports,Evening,4,74.67364
Art,Morning,Tue,63.2696,,Art,Afternoon,1,78.0146,,Art,Evening,1,62.66,,Art,Morning,2,69.919,,Art,Afternoon,2,59.5344,,Art,Evening,2,76.3302,,Art,Morning,3,59.326,,Art,Afternoon,3,59.1968,,Art,Evening,3,47.9128,,Art,Morning,4,70.67945,,Art,Afternoon,4,67.35364,,Art,Evening,4,49.58927,,Front,Morning,1,83.756,,Front,Afternoon,1,63.9444,,Front,Evening,1,63.3112,,Front,Morning,2,69.2264,,Front,Afternoon,2,67.278,,Front,Evening,2,79.6484,,Front,Morning,3,70.8532,,Front,Afternoon,3,73.6104,,Front,Evening,3,66.02264,,Front,Morning,4,68.28377,,Front,Afternoon,4,58.37,,Front,Evening,4,75.83704,,Sports,Morning,1,67.5662,,Sports,Afternoon,1,66.932,,Sports,Evening,1,72.4454,,Sports,Morning,2,70.8532,,Sports,Afternoon,2,73.6104,,Sports,Evening,2,73.892,,Sports,Morning,3,74.99836,,Sports,Afternoon,3,63.562,,Sports,Evening,3,77.10569,,Sports,Morning,4,60.446,,Sports,Afternoon,4,69.344,,Sports,Evening,4,73.83055
Art,Morning,Tue,65.1556,,Art,Afternoon,1,78.5958,,Art,Evening,1,63.082,,Art,Morning,2,68.9834,,Art,Afternoon,2,59.8996,,Art,Evening,2,79.2186,,Art,Morning,3,64.718,,Art,Afternoon,3,55.4134,,Art,Evening,3,56.445,,Art,Morning,4,70.67945,,Art,Afternoon,4,72.43382,,Art,Evening,4,51.554,,Front,Morning,1,85.134,,Front,Afternoon,1,57.9216,,Front,Evening,1,61.3062,,Front,Morning,2,72.2238,,Front,Afternoon,2,65.25,,Front,Evening,2,77.8524,,Front,Morning,3,70.037,,Front,Afternoon,3,69.5274,,Front,Evening,3,66.80849,,Front,Morning,4,67.93111,,Front,Afternoon,4,60.11185,,Front,Evening,4,75.95302,,Sports,Morning,1,68.3094,,Sports,Afternoon,1,67.224,,Sports,Evening,1,73.9492,,Sports,Morning,2,70.037,,Sports,Afternoon,2,69.5274,,Sports,Evening,2,73.386,,Sports,Morning,3,69.62018,,Sports,Afternoon,3,63.158,,Sports,Evening,3,77.77552,,Sports,Morning,4,61.85,,Sports,Afternoon,4,68.942,,Sports,Evening,4,71.21709
Art,Morning,Tue,69.2094,,Art,Afternoon,1,73.178,,Art,Evening,1,62.084,,Art,Morning,2,69.3366,,Art,Afternoon,2,57.2204,,Art,Evening,2,74.8458,,Art,Morning,3,57.534,,Art,Afternoon,3,57.6122,,Art,Evening,3,50.0754,,Art,Morning,4,71.12945,,Art,Afternoon,4,73.29982,,Art,Evening,4,48.492,,Front,Morning,1,86.662,,Front,Afternoon,1,64.1894,,Front,Evening,1,59.3892,,Front,Morning,2,69.6952,,Front,Afternoon,2,66.262,,Front,Evening,2,80.4878,,Front,Morning,3,71.5458,,Front,Afternoon,3,72.617,,Front,Evening,3,65.93283,,Front,Morning,4,66.19333,,Front,Afternoon,4,64.31698,,Front,Evening,4,74.67833,,Sports,Morning,1,68.0698,,Sports,Afternoon,1,67.478,,Sports,Evening,1,77.0712,,Sports,Morning,2,71.5458,,Sports,Afternoon,2,72.617,,Sports,Evening,2,73.898,,Sports,Morning,3,72.31855,,Sports,Afternoon,3,65.804,,Sports,Evening,3,70.73414,,Sports,Morning,4,56.962,,Sports,Afternoon,4,69.026,,Sports,Evening,4,71.64055
Art,Morning,Tue,69.0436,,Art,Afternoon,1,69.2222,,Art,Evening,1,59.366,,Art,Morning,2,68.5494,,Art,Afternoon,2,54.7902,,Art,Evening,2,77.06,,Art,Morning,3,50.836,,Art,Afternoon,3,62.8198,,Art,Evening,3,54.0966,,Art,Morning,4,69.63909,,Art,Afternoon,4,72.45745,,Art,Evening,4,47.89,,Front,Morning,1,85.322,,Front,Afternoon,1,61.4948,,Front,Evening,1,58.0218,,Front,Morning,2,70.576,,Front,Afternoon,2,65.42380952,,Front,Evening,2,81.5588,,Front,Morning,3,68.289,,Front,Afternoon,3,70.6044,,Front,Evening,3,60.87667,,Front,Morning,4,64.57481,,Front,Afternoon,4,63.02296,,Front,Evening,4,75.07148,,Sports,Morning,1,63.7548,,Sports,Afternoon,1,67.556,,Sports,Evening,1,70.7484,,Sports,Morning,2,68.289,,Sports,Afternoon,2,70.6044,,Sports,Evening,2,72.116,,Sports,Morning,3,74.83545,,Sports,Afternoon,3,68.63589744,,Sports,Evening,3,75.93655,,Sports,Morning,4,56.68205128,,Sports,Afternoon,4,70.8,,Sports,Evening,4,70.55196
